grid_num,lon,lat,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010
52103,97.75,23.25,4.8137832,4.9219444,5.01999,5.1288073,4.921458,5.0183327,5.1165785999999995,5.209808999999999,5.3108759,5.8120414,5.913848,6.028629400000001,6.1323566,6.2401125,5.801952999999999,10.061068599999999,14.303685399999999,18.559319199999997,22.7914164,13.222012699999997,15.2783252,17.579748,19.678618399999998,21.7966777,23.420903600000003,25.495302399999996,28.1559046,30.2518389,32.3754774,33.8052796,34.1313249,34.5014476,34.8218839,35.16329880000001,34.7991167,35.135053899999996,35.4565324,35.782707599999995,36.122275699999996,35.692306599999995
52104,97.75,23.75,6.352713700000001,6.4954533,6.624843300000001,6.7684484,6.494811500000001,6.622656200000001,6.7523108,6.8753458,7.0087233,7.398664800000001,7.528263099999998,7.674379000000001,7.8064223,7.943594400000001,7.385822200000001,12.807629399999998,18.2084343,23.625809099999998,29.013221100000003,15.314867599999998,17.696664699999996,20.3623693,22.793460800000002,25.246777599999998,28.1528881,30.646400399999997,33.84455499999999,36.363952499999996,38.9166537,42.4307802,42.8400157,43.30457599999999,43.7067723,44.135301999999996,45.8426825,46.28523020000001,46.70873129999999,47.1384196,47.58574949999999,49.5238732
52105,97.75,24.25,6.0292897000000005,6.0662286000000005,6.1037705,6.1410204,5.2370484,5.2688832,5.3003049,5.3320154,5.3635098999999995,5.527581499999999,9.2717662,13.0158248,16.7593525,20.5030267,21.4604221,22.227702399999995,22.9948401,23.762044399999994,24.529172199999994,20.5956796,19.437645099999997,17.763683000000004,16.6386828,15.513009700000003,15.671415000000001,16.862355,18.0533627,19.244720400000002,20.435418100000003,23.616804099999996,28.079948700000003,32.5428513,37.005737700000005,41.469085,50.0675965,50.2273975,50.386673599999995,50.5467161,50.7063724,54.8985641
52106,97.75,24.75,5.7120637,5.747058999999999,5.7826258,5.8179158,4.9615053,4.991665199999999,5.021433599999999,5.051475700000001,5.0813131,5.2253179,8.7647601,12.304083099999998,15.842904899999997,19.3818645,20.2869069,21.0122295,21.7374183,22.4626698,23.187849300000007,18.5435952,17.500943,15.9937687,14.9808603,13.967345,13.274506200000001,14.283294300000001,15.292139700000002,16.3012818,17.3098652,18.7095834,22.245352899999997,25.780931000000002,29.316497100000003,32.852425499999995,36.865033800000006,36.9826958,37.09997090000001,37.2178122,37.33536769999999,37.332025099999996
52107,97.75,25.25,0.5920919000000001,0.605396,0.6174554000000001,0.6308397,0.6053357999999999,0.6172514,0.6293356,0.6408029000000001,0.6532340000000002,0.6656046,0.6772635,0.6904085999999999,0.7022877,0.7146281000000001,0.6644494000000001,1.1522104,1.6380818000000001,2.1254441,2.6101111,9.772024999999998,11.291788600000002,12.9927065,14.5439237,16.1093231,17.540840199999998,19.0944395,21.087069200000002,22.656797299999997,24.2472743,25.7191027,25.967157800000003,26.248747299999998,26.492535600000004,26.7522851,26.8730675,27.1324895,27.380746,27.632630499999998,27.894856700000002,27.879807200000002
52108,97.75,25.75,0.12010109999999999,0.1227997,0.1252461,0.1279608,0.12278759999999998,0.1252045,0.12765569999999998,0.12998179999999998,0.1325033,0.1322358,0.1345523,0.1371636,0.1395237,0.1419755,0.13200650000000003,0.2289101,0.325438,0.4222623,0.5185515,2.9284731999999996,3.3839150000000005,3.8936449000000004,4.3585123999999995,4.8276301,5.3015608,5.7711223,6.3733771,6.847813200000001,7.328520600000001,7.8206631,7.896091600000002,7.9817174,8.055848600000001,8.1348334,8.2279882,8.3074179,8.3834293,8.460551399999998,8.540839600000002,8.624933500000001
52109,97.75,26.25,0.0497575,0.0508754,0.05188890000000001,0.0530137,0.0508705,0.0518719,0.052887300000000005,0.0538509,0.054895500000000014,0.055617200000000006,0.0565918,0.057690000000000005,0.058682700000000004,0.059713699999999995,0.05552070000000001,0.0962777,0.13687679999999997,0.17760040000000002,0.2180986,0.27015629999999996,0.3121716,0.359195,0.4020797,0.44535639999999993,0.4890567,0.5323728,0.5879293999999999,0.6316949999999999,0.6760390000000001,0.7213973,0.7283548999999999,0.7362531999999999,0.7430912,0.7503771999999999,0.7590172,0.7663443,0.7733562999999999,0.7804705000000002,0.7878769999999998,0.7955324999999999
52110,97.75,26.75,0.2540047,0.259712,0.26488570000000006,0.27062739999999996,0.2596862,0.264798,0.26998220000000006,0.2749014,0.28023449999999994,0.29314009999999996,0.2982752,0.3040643,0.30929589999999996,0.31473080000000003,0.29263149999999993,0.5074473,0.7214311,0.9360713999999999,1.1495245000000003,0.7707987,0.8906744999999998,1.02484,1.147197,1.2706726,1.3954446,1.5190396999999998,1.6775616999999998,1.8024399,1.9289684999999999,2.0584788,2.0783322,2.10087,2.1203819000000004,2.1411716999999997,2.1655398,2.186445,2.2064505000000003,2.2267482,2.2478795999999996,2.2700669
52111,97.75,27.25,0.6259962,0.6400617,0.6528118999999999,0.6669626999999999,0.6399984,0.6525963,0.6653724,0.6774962,0.6906393000000001,0.7268262999999999,0.7395579000000001,0.7539121,0.7668836999999998,0.7803591000000001,0.7255652,1.2581900000000004,1.7887516000000003,2.3209411,2.8501874,2.2927314,2.6493013000000003,3.0483741,3.4123237,3.7796005999999993,4.1507483,4.5183816,4.9899043,5.3613544,5.7377146,6.123051799999999,6.182107199999999,6.2491464,6.3071861,6.3690258,6.4416999,6.5038859,6.5633951,6.623773500000001,6.6866316,6.752643899999999
52112,97.75,27.75,0.098097,0.10030109999999999,0.1022991,0.1045169,0.1002911,0.1022654,0.10426740000000001,0.1061673,0.10822699999999998,0.113239,0.11522239999999999,0.11745860000000001,0.11947959999999999,0.1215791,0.11304220000000001,0.1960248,0.2786857,0.36160029999999993,0.44405630000000007,0.40169770000000005,0.46417040000000004,0.5340898,0.5978556,0.6622043,0.7272983,0.7917154999999999,0.8743363999999999,0.9394221999999999,1.0053680999999999,1.0729238,1.0832716,1.0950186000000002,1.1051888,1.1160246999999999,1.1287444,1.1396407,1.1500682999999998,1.1606481000000002,1.1716623,1.1832032000000001
52113,97.75,28.25,0.0673118,0.06882409999999999,0.0701952,0.07171689999999999,0.0688173,0.07017200000000001,0.07154559999999999,0.0728494,0.0742628,0.0762798,0.07761599999999999,0.0791223,0.08048380000000001,0.0818981,0.07614749999999999,0.13204590000000002,0.18772810000000004,0.24358090000000002,0.299125,0.4104439,0.4742768,0.5457187,0.6108728000000001,0.6766224999999999,0.7401317000000001,0.8056855999999999,0.889764,0.9559984,1.0231081,1.0886034000000002,1.0991024999999999,1.1110212,1.1213401,1.1323344000000002,1.1414845999999998,1.1525043000000001,1.1630495,1.1737487000000002,1.1848872,1.1909567999999997
52114,97.75,28.75,0.06497199999999999,0.0653699,0.0657744,0.066176,0.0564347,0.05677779999999999,0.057116200000000006,0.057458,0.05779750000000001,0.054499000000000006,0.0914145,0.1283288,0.1652381,0.2021486,0.211588,0.2191529,0.2267166,0.23428069999999998,0.2418442,0.4954950999999999,0.4676347999999999,0.4273625,0.4002969999999999,0.3732151,0.3533892,0.38024490000000005,0.4071022,0.433967,0.4608171,0.4964624,0.5902848,0.6841019,0.7779187000000001,0.8717454999999998,0.9748515,0.9779629,0.9810641000000001,0.9841802,0.9872891,0.9831038999999999
52115,97.75,29.25,0.1439301,0.14481180000000002,0.14570800000000003,0.1465973,0.12501769999999998,0.1257778,0.12652789999999997,0.1272849,0.1280366,0.1187579,0.1992002,0.2796398,0.3600682,0.4404995,0.4610688,0.4775532999999999,0.4940349999999999,0.5105181,0.5269995000000001,0.7238,0.6831028,0.6242743000000001,0.5847381999999999,0.5451782000000001,0.5197773,0.5592775,0.5987799,0.6382937999999999,0.6777860000000002,0.7352794,0.8742338,1.0131805999999999,1.1521268,1.2910875999999998,1.4538493999999997,1.4584895999999996,1.4631147999999998,1.4677619,1.4723979999999999,1.4762977000000002
